filename,keyType,keyConst,cipherSymbols,textLength,accuracy,correct
pt_250_10_keyFix_1_2_dorianGray.txt,FIXED,2.0,42,252,88.5,YES
pt_250_10_keyFix_2_3_dorianGray.txt,FIXED,3.0,56,252,36.9,NO
pt_250_10_keyFix_3_4_dorianGray.txt,FIXED,4.0,71,252,11.1,NO
pt_250_10_keyFix_4_5_dorianGray.txt,FIXED,5.0,86,252,39.3,NO
pt_250_1_keyFix_1_2_dorianGray.txt,FIXED,2.0,43,250,64.8,NO
pt_250_1_keyFix_2_3_dorianGray.txt,FIXED,3.0,61,250,45.2,NO
pt_250_1_keyFix_3_4_dorianGray.txt,FIXED,4.0,69,250,18.4,NO
pt_250_1_keyFix_4_5_dorianGray.txt,FIXED,5.0,86,250,34.4,NO
pt_250_2_keyFix_1_2_dorianGray.txt,FIXED,2.0,41,250,82.4,YES
pt_250_2_keyFix_2_3_dorianGray.txt,FIXED,3.0,61,250,62.0,NO
pt_250_2_keyFix_3_4_dorianGray.txt,FIXED,4.0,75,250,45.2,NO
pt_250_2_keyFix_4_5_dorianGray.txt,FIXED,5.0,90,250,49.2,NO
pt_250_3_keyFix_1_2_dorianGray.txt,FIXED,2.0,43,253,88.1,YES
pt_250_3_keyFix_2_3_dorianGray.txt,FIXED,3.0,57,253,65.2,NO
pt_250_3_keyFix_3_4_dorianGray.txt,FIXED,4.0,73,253,56.1,NO
pt_250_3_keyFix_4_5_dorianGray.txt,FIXED,5.0,85,253,22.5,NO
pt_250_4_keyFix_1_2_dorianGray.txt,FIXED,2.0,40,254,78.7,NO
pt_250_4_keyFix_2_3_dorianGray.txt,FIXED,3.0,58,254,38.2,NO
pt_250_4_keyFix_3_4_dorianGray.txt,FIXED,4.0,72,254,34.6,NO
pt_250_4_keyFix_4_5_dorianGray.txt,FIXED,5.0,85,254,15.7,NO
pt_250_5_keyFix_1_2_dorianGray.txt,FIXED,2.0,40,250,89.2,YES
pt_250_5_keyFix_2_3_dorianGray.txt,FIXED,3.0,59,250,34.8,NO
pt_250_5_keyFix_3_4_dorianGray.txt,FIXED,4.0,76,250,42.8,NO
pt_250_5_keyFix_4_5_dorianGray.txt,FIXED,5.0,83,250,46.0,NO
pt_250_6_keyFix_1_2_dorianGray.txt,FIXED,2.0,41,253,70.0,NO
pt_250_6_keyFix_2_3_dorianGray.txt,FIXED,3.0,60,253,40.7,NO
pt_250_6_keyFix_3_4_dorianGray.txt,FIXED,4.0,72,253,35.2,NO
pt_250_6_keyFix_4_5_dorianGray.txt,FIXED,5.0,84,253,25.3,NO
pt_250_7_keyFix_1_2_dorianGray.txt,FIXED,2.0,42,255,86.7,YES
pt_250_7_keyFix_2_3_dorianGray.txt,FIXED,3.0,58,255,40.8,NO
pt_250_7_keyFix_3_4_dorianGray.txt,FIXED,4.0,73,255,25.5,NO
pt_250_7_keyFix_4_5_dorianGray.txt,FIXED,5.0,85,255,25.5,NO
pt_250_8_keyFix_1_2_dorianGray.txt,FIXED,2.0,42,251,45.0,NO
pt_250_8_keyFix_2_3_dorianGray.txt,FIXED,3.0,59,251,37.1,NO
pt_250_8_keyFix_3_4_dorianGray.txt,FIXED,4.0,74,251,34.3,NO
pt_250_8_keyFix_4_5_dorianGray.txt,FIXED,5.0,85,251,24.3,NO
pt_250_9_keyFix_1_2_dorianGray.txt,FIXED,2.0,41,254,88.6,YES
pt_250_9_keyFix_2_3_dorianGray.txt,FIXED,3.0,58,254,50.4,NO
pt_250_9_keyFix_3_4_dorianGray.txt,FIXED,4.0,73,254,33.5,NO
pt_250_9_keyFix_4_5_dorianGray.txt,FIXED,5.0,88,254,28.0,NO
pt_250_10_keyFix_1_2_frankenstein.txt,FIXED,2.0,42,250,78.0,NO
pt_250_10_keyFix_2_3_frankenstein.txt,FIXED,3.0,60,250,52.8,NO
pt_250_10_keyFix_3_4_frankenstein.txt,FIXED,4.0,76,250,32.0,NO
pt_250_10_keyFix_4_5_frankenstein.txt,FIXED,5.0,84,250,32.0,NO
pt_250_1_keyFix_1_2_frankenstein.txt,FIXED,2.0,43,253,70.4,NO
pt_250_1_keyFix_2_3_frankenstein.txt,FIXED,3.0,61,253,56.1,NO
pt_250_1_keyFix_3_4_frankenstein.txt,FIXED,4.0,75,253,33.6,NO
pt_250_1_keyFix_4_5_frankenstein.txt,FIXED,5.0,89,253,33.2,NO
pt_250_2_keyFix_1_2_frankenstein.txt,FIXED,2.0,41,253,75.9,NO
pt_250_2_keyFix_2_3_frankenstein.txt,FIXED,3.0,60,253,47.8,NO
pt_250_2_keyFix_3_4_frankenstein.txt,FIXED,4.0,74,253,34.0,NO
pt_250_2_keyFix_4_5_frankenstein.txt,FIXED,5.0,84,253,44.3,NO
pt_250_3_keyFix_1_2_frankenstein.txt,FIXED,2.0,44,258,82.9,YES
pt_250_3_keyFix_2_3_frankenstein.txt,FIXED,3.0,63,258,73.3,NO
pt_250_3_keyFix_3_4_frankenstein.txt,FIXED,4.0,74,258,65.5,NO
pt_250_3_keyFix_4_5_frankenstein.txt,FIXED,5.0,91,258,27.9,NO
pt_250_4_keyFix_1_2_frankenstein.txt,FIXED,2.0,42,250,90.0,YES
pt_250_4_keyFix_2_3_frankenstein.txt,FIXED,3.0,58,250,53.2,NO
pt_250_4_keyFix_3_4_frankenstein.txt,FIXED,4.0,77,250,53.6,NO
