filename,keyType,keyConst,cipherSymbols,textLength,accuracy,correct
pt_2000_10_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,44,2000,62.1,NO
pt_2000_10_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,75,2000,69.5,NO
pt_2000_10_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,105,2000,59.5,NO
pt_2000_10_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,135,2000,55.1,NO
pt_2000_1_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,42,2004,99.9,YES
pt_2000_1_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,73,2004,97.4,YES
pt_2000_1_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,103,2004,95.6,YES
pt_2000_1_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,133,2004,67.4,NO
pt_2000_2_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,41,2003,53.7,NO
pt_2000_2_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,72,2003,95.6,YES
pt_2000_2_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,102,2003,62.4,NO
pt_2000_2_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,132,2003,46.6,NO
pt_2000_3_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,43,2000,70.1,NO
pt_2000_3_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,74,2000,96.7,YES
pt_2000_3_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,104,2000,68.1,NO
pt_2000_3_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,134,2000,59.0,NO
pt_2000_4_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,43,2002,59.5,NO
pt_2000_4_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,74,2002,67.6,NO
pt_2000_4_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,104,2002,65.5,NO
pt_2000_4_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,134,2002,62.8,NO
pt_2000_5_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,44,2006,47.8,NO
pt_2000_5_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,75,2006,65.0,NO
pt_2000_5_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,105,2006,49.9,NO
pt_2000_5_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,135,2006,60.3,NO
pt_2000_6_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,43,2002,100.0,YES
pt_2000_6_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,74,2002,74.7,NO
pt_2000_6_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,104,2002,56.7,NO
pt_2000_6_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,134,2002,52.4,NO
pt_2000_7_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,43,2000,48.3,NO
pt_2000_7_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,74,2000,90.5,YES
pt_2000_7_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,104,2000,47.5,NO
pt_2000_7_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,134,2000,42.2,NO
pt_2000_8_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,43,2001,66.8,NO
pt_2000_8_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,74,2001,91.2,YES
pt_2000_8_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,104,2001,75.5,NO
pt_2000_8_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,134,2001,65.2,NO
pt_2000_9_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,44,2003,46.6,NO
pt_2000_9_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,75,2003,63.7,NO
pt_2000_9_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,105,2003,49.7,NO
pt_2000_9_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,135,2003,50.9,NO
pt_2000_10_keyFreq_1_0.3_frankenstein.txt,FREQ,0.3,43,2003,69.2,NO
pt_2000_10_keyFreq_2_0.6_frankenstein.txt,FREQ,0.6,74,2003,79.2,NO
pt_2000_10_keyFreq_3_0.8999999999999999_frankenstein.txt,FREQ,0.8999999999999999,104,2003,89.8,YES
pt_2000_10_keyFreq_4_1.2_frankenstein.txt,FREQ,1.2,134,2003,52.3,NO
pt_2000_1_keyFreq_1_0.3_frankenstein.txt,FREQ,0.3,44,1999,97.6,YES
pt_2000_1_keyFreq_2_0.6_frankenstein.txt,FREQ,0.6,75,1999,96.3,YES
pt_2000_1_keyFreq_3_0.8999999999999999_frankenstein.txt,FREQ,0.8999999999999999,105,1999,93.3,YES
pt_2000_1_keyFreq_4_1.2_frankenstein.txt,FREQ,1.2,135,1999,73.2,NO
pt_2000_2_keyFreq_1_0.3_frankenstein.txt,FREQ,0.3,42,2001,98.0,YES
pt_2000_2_keyFreq_2_0.6_frankenstein.txt,FREQ,0.6,73,2001,96.8,YES
pt_2000_2_keyFreq_3_0.8999999999999999_frankenstein.txt,FREQ,0.8999999999999999,103,2001,56.6,NO
pt_2000_2_keyFreq_4_1.2_frankenstein.txt,FREQ,1.2,133,2001,59.3,NO
pt_2000_3_keyFreq_1_0.3_frankenstein.txt,FREQ,0.3,44,2003,62.9,NO
pt_2000_3_keyFreq_2_0.6_frankenstein.txt,FREQ,0.6,75,2003,97.3,YES
pt_2000_3_keyFreq_3_0.8999999999999999_frankenstein.txt,FREQ,0.8999999999999999,105,2003,73.5,NO
pt_2000_3_keyFreq_4_1.2_frankenstein.txt,FREQ,1.2,135,2003,59.2,NO
pt_2000_4_keyFreq_1_0.3_frankenstein.txt,FREQ,0.3,43,2002,61.5,NO
pt_2000_4_keyFreq_2_0.6_frankenstein.txt,FREQ,0.6,74,2002,89.8,YES
pt_2000_4_keyFreq_3_0.8999999999999999_frankenstein.txt,FREQ,0.8999999999999999,104,2002,70.9,NO
pt_2000_4_keyFreq_4_1.2_frankenstein.txt,FREQ,1.2,134,2002,68.1,NO
pt_2000_5_keyFreq_1_0.3_frankenstein.txt,FREQ,0.3,43,2003,92.2,YES
pt_2000_5_keyFreq_2_0.6_frankenstein.txt,FREQ,0.6,74,2003,91.8,YES
pt_2000_5_keyFreq_3_0.8999999999999999_frankenstein.txt,FREQ,0.8999999999999999,104,2003,73.1,NO
pt_2000_5_keyFreq_4_1.2_frankenstein.txt,FREQ,1.2,134,2003,62.6,NO
pt_2000_6_keyFreq_1_0.3_frankenstein.txt,FREQ,0.3,44,2002,58.7,NO
pt_2000_6_keyFreq_2_0.6_frankenstein.txt,FREQ,0.6,75,2002,69.2,NO
pt_2000_6_keyFreq_3_0.8999999999999999_frankenstein.txt,FREQ,0.8999999999999999,105,2002,64.6,NO
pt_2000_6_keyFreq_4_1.2_frankenstein.txt,FREQ,1.2,135,2002,55.9,NO
pt_2000_7_keyFreq_1_0.3_frankenstein.txt,FREQ,0.3,44,2001,99.4,YES
pt_2000_7_keyFreq_2_0.6_frankenstein.txt,FREQ,0.6,75,2001,96.1,YES
pt_2000_7_keyFreq_3_0.8999999999999999_frankenstein.txt,FREQ,0.8999999999999999,105,2001,92.3,YES
pt_2000_7_keyFreq_4_1.2_frankenstein.txt,FREQ,1.2,135,2001,56.2,NO
pt_2000_8_keyFreq_1_0.3_frankenstein.txt,FREQ,0.3,44,2001,64.0,NO
pt_2000_8_keyFreq_2_0.6_frankenstein.txt,FREQ,0.6,75,2001,88.4,YES
pt_2000_8_keyFreq_3_0.8999999999999999_frankenstein.txt,FREQ,0.8999999999999999,105,2001,63.2,NO
pt_2000_8_keyFreq_4_1.2_frankenstein.txt,FREQ,1.2,135,2001,58.8,NO
pt_2000_9_keyFreq_1_0.3_frankenstein.txt,FREQ,0.3,43,2001,99.8,YES
pt_2000_9_keyFreq_2_0.6_frankenstein.txt,FREQ,0.6,74,2001,66.4,NO
pt_2000_9_keyFreq_3_0.8999999999999999_frankenstein.txt,FREQ,0.8999999999999999,104,2001,96.1,YES
pt_2000_9_keyFreq_4_1.2_frankenstein.txt,FREQ,1.2,134,2001,47.5,NO
pt_2000_10_keyFreq_1_0.3_greatGatsby.txt,FREQ,0.3,44,2001,58.1,NO
pt_2000_10_keyFreq_2_0.6_greatGatsby.txt,FREQ,0.6,75,2001,89.8,YES
pt_2000_10_keyFreq_3_0.8999999999999999_greatGatsby.txt,FREQ,0.8999999999999999,105,2001,54.2,NO
pt_2000_10_keyFreq_4_1.2_greatGatsby.txt,FREQ,1.2,135,2001,43.4,NO
pt_2000_1_keyFreq_1_0.3_greatGatsby.txt,FREQ,0.3,42,2006,72.3,NO
pt_2000_1_keyFreq_2_0.6_greatGatsby.txt,FREQ,0.6,73,2006,94.1,YES
pt_2000_1_keyFreq_3_0.8999999999999999_greatGatsby.txt,FREQ,0.8999999999999999,103,2006,50.8,NO
pt_2000_1_keyFreq_4_1.2_greatGatsby.txt,FREQ,1.2,133,2006,38.5,NO
pt_2000_2_keyFreq_1_0.3_greatGatsby.txt,FREQ,0.3,42,2000,62.8,NO
pt_2000_2_keyFreq_2_0.6_greatGatsby.txt,FREQ,0.6,73,2000,70.0,NO
pt_2000_2_keyFreq_3_0.8999999999999999_greatGatsby.txt,FREQ,0.8999999999999999,103,2000,66.6,NO
pt_2000_2_keyFreq_4_1.2_greatGatsby.txt,FREQ,1.2,133,2000,60.4,NO
pt_2000_3_keyFreq_1_0.3_greatGatsby.txt,FREQ,0.3,44,2001,50.4,NO
pt_2000_3_keyFreq_2_0.6_greatGatsby.txt,FREQ,0.6,75,2001,67.3,NO
pt_2000_3_keyFreq_3_0.8999999999999999_greatGatsby.txt,FREQ,0.8999999999999999,105,2001,68.2,NO
pt_2000_3_keyFreq_4_1.2_greatGatsby.txt,FREQ,1.2,135,2001,59.5,NO
pt_2000_4_keyFreq_1_0.3_greatGatsby.txt,FREQ,0.3,42,2000,64.6,NO
pt_2000_4_keyFreq_2_0.6_greatGatsby.txt,FREQ,0.6,73,2000,88.5,YES
pt_2000_4_keyFreq_3_0.8999999999999999_greatGatsby.txt,FREQ,0.8999999999999999,103,2000,75.3,NO
pt_2000_4_keyFreq_4_1.2_greatGatsby.txt,FREQ,1.2,133,2000,69.1,NO
pt_2000_5_keyFreq_1_0.3_greatGatsby.txt,FREQ,0.3,43,2002,57.1,NO
pt_2000_5_keyFreq_2_0.6_greatGatsby.txt,FREQ,0.6,74,2002,70.8,NO
pt_2000_5_keyFreq_3_0.8999999999999999_greatGatsby.txt,FREQ,0.8999999999999999,104,2002,61.3,NO
pt_2000_5_keyFreq_4_1.2_greatGatsby.txt,FREQ,1.2,134,2002,55.9,NO
pt_2000_6_keyFreq_1_0.3_greatGatsby.txt,FREQ,0.3,44,2004,72.1,NO
pt_2000_6_keyFreq_2_0.6_greatGatsby.txt,FREQ,0.6,75,2004,76.0,NO
pt_2000_6_keyFreq_3_0.8999999999999999_greatGatsby.txt,FREQ,0.8999999999999999,105,2004,58.2,NO
pt_2000_6_keyFreq_4_1.2_greatGatsby.txt,FREQ,1.2,135,2004,51.5,NO
pt_2000_7_keyFreq_1_0.3_greatGatsby.txt,FREQ,0.3,43,2000,70.4,NO
pt_2000_7_keyFreq_2_0.6_greatGatsby.txt,FREQ,0.6,74,2000,72.1,NO
pt_2000_7_keyFreq_3_0.8999999999999999_greatGatsby.txt,FREQ,0.8999999999999999,104,2000,70.5,NO
pt_2000_7_keyFreq_4_1.2_greatGatsby.txt,FREQ,1.2,134,2000,54.3,NO
pt_2000_8_keyFreq_1_0.3_greatGatsby.txt,FREQ,0.3,44,2000,97.8,YES
pt_2000_8_keyFreq_2_0.6_greatGatsby.txt,FREQ,0.6,75,2000,94.2,YES
pt_2000_8_keyFreq_3_0.8999999999999999_greatGatsby.txt,FREQ,0.8999999999999999,105,2000,95.5,YES
pt_2000_8_keyFreq_4_1.2_greatGatsby.txt,FREQ,1.2,135,2000,47.7,NO
pt_2000_9_keyFreq_1_0.3_greatGatsby.txt,FREQ,0.3,43,2001,72.8,NO
pt_2000_9_keyFreq_2_0.6_greatGatsby.txt,FREQ,0.6,74,2001,92.9,YES
pt_2000_9_keyFreq_3_0.8999999999999999_greatGatsby.txt,FREQ,0.8999999999999999,104,2001,71.9,NO
pt_2000_9_keyFreq_4_1.2_greatGatsby.txt,FREQ,1.2,134,2001,60.4,NO
