filename,keyType,keyConst,cipherSymbols,textLength,accuracy,correct
pt_500_10_keyFix_1_2_dorianGray.txt,FIXED,2.0,44,504,92.1,YES
pt_500_10_keyFix_2_3_dorianGray.txt,FIXED,3.0,65,504,63.1,NO
pt_500_10_keyFix_3_4_dorianGray.txt,FIXED,4.0,85,504,37.5,NO
pt_500_10_keyFix_4_5_dorianGray.txt,FIXED,5.0,99,504,43.5,NO
pt_500_1_keyFix_1_2_dorianGray.txt,FIXED,2.0,47,501,62.5,NO
pt_500_1_keyFix_2_3_dorianGray.txt,FIXED,3.0,66,501,48.5,NO
pt_500_1_keyFix_3_4_dorianGray.txt,FIXED,4.0,87,501,37.3,NO
pt_500_1_keyFix_4_5_dorianGray.txt,FIXED,5.0,104,501,36.7,NO
pt_500_2_keyFix_1_2_dorianGray.txt,FIXED,2.0,44,501,76.8,NO
pt_500_2_keyFix_2_3_dorianGray.txt,FIXED,3.0,64,501,85.4,YES
pt_500_2_keyFix_3_4_dorianGray.txt,FIXED,4.0,84,501,58.1,NO
pt_500_2_keyFix_4_5_dorianGray.txt,FIXED,5.0,101,501,51.7,NO
pt_500_3_keyFix_1_2_dorianGray.txt,FIXED,2.0,43,502,88.6,YES
pt_500_3_keyFix_2_3_dorianGray.txt,FIXED,3.0,62,502,73.7,NO
pt_500_3_keyFix_3_4_dorianGray.txt,FIXED,4.0,82,502,54.8,NO
pt_500_3_keyFix_4_5_dorianGray.txt,FIXED,5.0,100,502,40.4,NO
pt_500_4_keyFix_1_2_dorianGray.txt,FIXED,2.0,44,501,93.2,YES
pt_500_4_keyFix_2_3_dorianGray.txt,FIXED,3.0,65,501,67.1,NO
pt_500_4_keyFix_3_4_dorianGray.txt,FIXED,4.0,82,501,44.5,NO
pt_500_4_keyFix_4_5_dorianGray.txt,FIXED,5.0,100,501,48.9,NO
pt_500_5_keyFix_1_2_dorianGray.txt,FIXED,2.0,44,500,90.2,YES
pt_500_5_keyFix_2_3_dorianGray.txt,FIXED,3.0,65,500,42.6,NO
pt_500_5_keyFix_3_4_dorianGray.txt,FIXED,4.0,81,500,36.6,NO
pt_500_5_keyFix_4_5_dorianGray.txt,FIXED,5.0,98,500,32.0,NO
pt_500_6_keyFix_1_2_dorianGray.txt,FIXED,2.0,47,503,72.4,NO
