filename,keyType,keyConst,cipherSymbols,textLength,accuracy,correct
pt_1000_10_keyFix_1_1.txt,FIXED,1.0,23,1000,99.8,YES
pt_1000_10_keyFix_2_2.txt,FIXED,2.0,45,1000,95.4,YES
pt_1000_10_keyFix_3_3.txt,FIXED,3.0,68,1000,41.5,NO
pt_1000_10_keyFix_4_4.txt,FIXED,4.0,87,1000,36.6,NO
pt_1000_10_keyFix_5_5.txt,FIXED,5.0,108,1000,32.2,NO
pt_1000_10_keyFreq_1_0.1.txt,FREQ,0.1,111,1000,32.9,NO
pt_1000_10_keyFreq_2_0.12000000000000001.txt,FREQ,0.1,131,1000,27.1,NO
pt_1000_10_keyFreq_3_0.14.txt,FREQ,0.1,149,1000,29.1,NO
pt_1000_10_keyFreq_4_0.16.txt,FREQ,0.1,173,1000,28.5,NO
pt_1000_10_keyFreq_5_0.18.txt,FREQ,0.1,186,1000,24.9,NO
pt_1000_1_keyFix_1_1.txt,FIXED,1.0,22,1001,100.0,YES
pt_1000_1_keyFix_2_2.txt,FIXED,2.0,44,1001,94.5,YES
pt_1000_1_keyFix_3_3.txt,FIXED,3.0,66,1001,73.2,NO
pt_1000_1_keyFix_4_4.txt,FIXED,4.0,88,1001,49.7,NO
pt_1000_1_keyFix_5_5.txt,FIXED,5.0,106,1001,44.9,NO
pt_1000_1_keyFreq_1_0.1.txt,FREQ,0.1,110,1001,45.7,NO
pt_1000_1_keyFreq_2_0.12000000000000001.txt,FREQ,0.1,131,1001,36.6,NO
pt_1000_1_keyFreq_3_0.14.txt,FREQ,0.1,149,1001,34.6,NO
pt_1000_1_keyFreq_4_0.16.txt,FREQ,0.1,172,1001,33.3,NO
pt_1000_1_keyFreq_5_0.18.txt,FREQ,0.1,188,1001,32.1,NO
pt_1000_2_keyFix_1_1.txt,FIXED,1.0,25,1000,100.0,YES
pt_1000_2_keyFix_2_2.txt,FIXED,2.0,46,1000,92.5,YES
pt_1000_2_keyFix_3_3.txt,FIXED,3.0,68,1000,69.4,NO
pt_1000_2_keyFix_4_4.txt,FIXED,4.0,88,1000,50.3,NO
pt_1000_2_keyFix_5_5.txt,FIXED,5.0,107,1000,50.4,NO
pt_1000_2_keyFreq_1_0.1.txt,FREQ,0.1,113,1000,47.2,NO
pt_1000_2_keyFreq_2_0.12000000000000001.txt,FREQ,0.1,133,1000,41.3,NO
pt_1000_2_keyFreq_3_0.14.txt,FREQ,0.1,152,1000,34.3,NO
pt_1000_2_keyFreq_4_0.16.txt,FREQ,0.1,173,1000,38.6,NO
