filename,keyType,keyConst,cipherSymbols,textLength,accuracy,correct
pt_200_10_keyFix_1_1.txt,FIXED,1.0,22,202,100.0,YES
pt_200_10_keyFix_2_2.txt,FIXED,2.0,39,202,94.6,YES
pt_200_10_keyFix_3_3.txt,FIXED,3.0,56,202,65.3,NO
pt_200_10_keyFix_4_4.txt,FIXED,4.0,68,202,46.0,NO
pt_200_10_keyFix_5_5.txt,FIXED,5.0,76,202,36.6,NO
pt_200_10_keyFreq_1_0.1.txt,FREQ,0.1,32,202,100.0,YES
pt_200_10_keyFreq_2_0.12000000000000001.txt,FREQ,0.1,35,202,99.0,YES
pt_200_10_keyFreq_3_0.14.txt,FREQ,0.1,38,202,96.5,YES
pt_200_10_keyFreq_4_0.16.txt,FREQ,0.1,42,202,95.0,YES
pt_200_10_keyFreq_5_0.18.txt,FREQ,0.1,46,202,99.0,YES
pt_200_1_keyFix_1_1.txt,FIXED,1.0,23,201,99.5,YES
pt_200_1_keyFix_2_2.txt,FIXED,2.0,40,201,86.6,YES
pt_200_1_keyFix_3_3.txt,FIXED,3.0,55,201,66.7,NO
pt_200_1_keyFix_4_4.txt,FIXED,4.0,64,201,58.7,NO
pt_200_1_keyFix_5_5.txt,FIXED,5.0,79,201,48.3,NO
pt_200_1_keyFreq_1_0.1.txt,FREQ,0.1,33,201,97.5,YES
pt_200_1_keyFreq_2_0.12000000000000001.txt,FREQ,0.1,36,201,99.5,YES
pt_200_1_keyFreq_3_0.14.txt,FREQ,0.1,38,201,98.0,YES
pt_200_1_keyFreq_4_0.16.txt,FREQ,0.1,43,201,99.0,YES
pt_200_1_keyFreq_5_0.18.txt,FREQ,0.1,47,201,52.2,NO
pt_200_2_keyFix_1_1.txt,FIXED,1.0,23,202,97.0,YES
pt_200_2_keyFix_2_2.txt,FIXED,2.0,42,202,66.3,NO
pt_200_2_keyFix_3_3.txt,FIXED,3.0,61,202,25.2,NO
pt_200_2_keyFix_4_4.txt,FIXED,4.0,71,202,25.7,NO
pt_200_2_keyFix_5_5.txt,FIXED,5.0,81,202,8.9,NO
pt_200_2_keyFreq_1_0.1.txt,FREQ,0.1,33,202,96.5,YES
pt_200_2_keyFreq_2_0.12000000000000001.txt,FREQ,0.1,36,202,90.6,YES
pt_200_2_keyFreq_3_0.14.txt,FREQ,0.1,39,202,91.6,YES
pt_200_2_keyFreq_4_0.16.txt,FREQ,0.1,43,202,12.4,NO
pt_200_2_keyFreq_5_0.18.txt,FREQ,0.1,47,202,8.9,NO
pt_200_3_keyFix_1_1.txt,FIXED,1.0,22,205,99.0,YES
pt_200_3_keyFix_2_2.txt,FIXED,2.0,38,205,90.7,YES
pt_200_3_keyFix_3_3.txt,FIXED,3.0,53,205,76.6,NO
pt_200_3_keyFix_4_4.txt,FIXED,4.0,67,205,19.0,NO
pt_200_3_keyFix_5_5.txt,FIXED,5.0,81,205,21.0,NO
pt_200_3_keyFreq_1_0.1.txt,FREQ,0.1,32,205,95.1,YES
pt_200_3_keyFreq_2_0.12000000000000001.txt,FREQ,0.1,36,205,99.0,YES
pt_200_3_keyFreq_3_0.14.txt,FREQ,0.1,38,205,97.6,YES
pt_200_3_keyFreq_4_0.16.txt,FREQ,0.1,42,205,99.0,YES
pt_200_3_keyFreq_5_0.18.txt,FREQ,0.1,47,205,82.0,YES
pt_200_4_keyFix_1_1.txt,FIXED,1.0,21,201,97.5,YES
pt_200_4_keyFix_2_2.txt,FIXED,2.0,41,201,39.8,NO
pt_200_4_keyFix_3_3.txt,FIXED,3.0,56,201,37.3,NO
pt_200_4_keyFix_4_4.txt,FIXED,4.0,67,201,20.9,NO
pt_200_4_keyFix_5_5.txt,FIXED,5.0,77,201,36.8,NO
pt_200_4_keyFreq_1_0.1.txt,FREQ,0.1,30,201,95.0,YES
pt_200_4_keyFreq_2_0.12000000000000001.txt,FREQ,0.1,34,201,97.5,YES
pt_200_4_keyFreq_3_0.14.txt,FREQ,0.1,37,201,78.6,NO
pt_200_4_keyFreq_4_0.16.txt,FREQ,0.1,41,201,35.3,NO
pt_200_4_keyFreq_5_0.18.txt,FREQ,0.1,44,201,43.8,NO
pt_200_5_keyFix_1_1.txt,FIXED,1.0,21,205,97.6,YES
pt_200_5_keyFix_2_2.txt,FIXED,2.0,38,205,62.9,NO
pt_200_5_keyFix_3_3.txt,FIXED,3.0,55,205,54.1,NO
pt_200_5_keyFix_4_4.txt,FIXED,4.0,67,205,30.7,NO
pt_200_5_keyFix_5_5.txt,FIXED,5.0,74,205,54.1,NO
pt_200_5_keyFreq_1_0.1.txt,FREQ,0.1,31,205,99.0,YES
pt_200_5_keyFreq_2_0.12000000000000001.txt,FREQ,0.1,35,205,97.6,YES
pt_200_5_keyFreq_3_0.14.txt,FREQ,0.1,37,205,96.1,YES
pt_200_5_keyFreq_4_0.16.txt,FREQ,0.1,41,205,1.5,NO
pt_200_5_keyFreq_5_0.18.txt,FREQ,0.1,46,205,59.5,NO
pt_200_6_keyFix_1_1.txt,FIXED,1.0,23,202,100.0,YES
pt_200_6_keyFix_2_2.txt,FIXED,2.0,44,202,43.1,NO
pt_200_6_keyFix_3_3.txt,FIXED,3.0,60,202,5.4,NO
