filename,keyType,keyConst,cipherSymbols,textLength,accuracy,correct
pt_500_10_keyFix_1_2_dorianGray.txt,FIXED,2.0,44,504,61.9,NO
pt_500_10_keyFix_2_3_dorianGray.txt,FIXED,3.0,64,504,51.0,NO
pt_500_10_keyFix_3_4_dorianGray.txt,FIXED,4.0,80,504,46.4,NO
pt_500_10_keyFix_4_5_dorianGray.txt,FIXED,5.0,100,504,31.9,NO
pt_500_1_keyFix_1_2_dorianGray.txt,FIXED,2.0,49,501,43.7,NO
pt_500_1_keyFix_2_3_dorianGray.txt,FIXED,3.0,70,501,38.7,NO
pt_500_1_keyFix_3_4_dorianGray.txt,FIXED,4.0,86,501,37.9,NO
pt_500_1_keyFix_4_5_dorianGray.txt,FIXED,5.0,106,501,37.5,NO
pt_500_2_keyFix_1_2_dorianGray.txt,FIXED,2.0,44,501,69.3,NO
pt_500_2_keyFix_2_3_dorianGray.txt,FIXED,3.0,63,501,53.5,NO
pt_500_2_keyFix_3_4_dorianGray.txt,FIXED,4.0,83,501,50.5,NO
pt_500_2_keyFix_4_5_dorianGray.txt,FIXED,5.0,99,501,43.1,NO
pt_500_3_keyFix_1_2_dorianGray.txt,FIXED,2.0,43,502,80.3,YES
pt_500_3_keyFix_2_3_dorianGray.txt,FIXED,3.0,64,502,41.2,NO
pt_500_3_keyFix_3_4_dorianGray.txt,FIXED,4.0,84,502,41.0,NO
pt_500_3_keyFix_4_5_dorianGray.txt,FIXED,5.0,100,502,34.1,NO
pt_500_4_keyFix_1_2_dorianGray.txt,FIXED,2.0,45,501,80.6,YES
pt_500_4_keyFix_2_3_dorianGray.txt,FIXED,3.0,65,501,45.5,NO
pt_500_4_keyFix_3_4_dorianGray.txt,FIXED,4.0,86,501,40.7,NO
pt_500_4_keyFix_4_5_dorianGray.txt,FIXED,5.0,101,501,31.7,NO
pt_500_5_keyFix_1_2_dorianGray.txt,FIXED,2.0,44,500,60.4,NO
pt_500_5_keyFix_2_3_dorianGray.txt,FIXED,3.0,63,500,36.8,NO
pt_500_5_keyFix_3_4_dorianGray.txt,FIXED,4.0,81,500,38.6,NO
pt_500_5_keyFix_4_5_dorianGray.txt,FIXED,5.0,100,500,34.6,NO
pt_500_6_keyFix_1_2_dorianGray.txt,FIXED,2.0,46,503,47.5,NO
pt_500_6_keyFix_2_3_dorianGray.txt,FIXED,3.0,67,503,34.8,NO
pt_500_6_keyFix_3_4_dorianGray.txt,FIXED,4.0,86,503,36.4,NO
pt_500_6_keyFix_4_5_dorianGray.txt,FIXED,5.0,102,503,36.6,NO
pt_500_7_keyFix_1_2_dorianGray.txt,FIXED,2.0,44,500,49.4,NO
pt_500_7_keyFix_2_3_dorianGray.txt,FIXED,3.0,64,500,29.4,NO
pt_500_7_keyFix_3_4_dorianGray.txt,FIXED,4.0,86,500,34.2,NO
pt_500_7_keyFix_4_5_dorianGray.txt,FIXED,5.0,104,500,33.6,NO
pt_500_8_keyFix_1_2_dorianGray.txt,FIXED,2.0,46,502,57.6,NO
pt_500_8_keyFix_2_3_dorianGray.txt,FIXED,3.0,68,502,42.4,NO
pt_500_8_keyFix_3_4_dorianGray.txt,FIXED,4.0,85,502,46.6,NO
pt_500_8_keyFix_4_5_dorianGray.txt,FIXED,5.0,104,502,37.8,NO
pt_500_9_keyFix_1_2_dorianGray.txt,FIXED,2.0,46,501,70.5,NO
