filename,keyType,keyConst,cipherSymbols,textLength,accuracy,correct
pt_500_10_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,41,504,100.0,YES
pt_500_10_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,72,504,96.0,YES
pt_500_10_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,102,504,40.5,NO
pt_500_10_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,129,504,7.5,NO
pt_500_1_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,43,501,98.0,YES
pt_500_1_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,74,501,59.7,NO
pt_500_1_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,102,501,29.5,NO
pt_500_1_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,132,501,22.8,NO
pt_500_2_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,41,501,100.0,YES
pt_500_2_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,72,501,93.4,YES
pt_500_2_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,102,501,39.3,NO
pt_500_2_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,130,501,4.0,NO
pt_500_3_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,40,502,99.6,YES
pt_500_3_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,71,502,56.2,NO
pt_500_3_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,100,502,19.9,NO
pt_500_3_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,129,502,15.3,NO
pt_500_4_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,41,501,100.0,YES
pt_500_4_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,72,501,94.8,YES
pt_500_4_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,102,501,34.1,NO
pt_500_4_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,132,501,18.4,NO
pt_500_5_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,40,500,100.0,YES
pt_500_5_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,71,500,30.6,NO
pt_500_5_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,99,500,31.2,NO
pt_500_5_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,126,500,29.0,NO
pt_500_6_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,43,503,99.4,YES
pt_500_6_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,73,503,35.2,NO
pt_500_6_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,102,503,2.4,NO
pt_500_6_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,130,503,1.6,NO
pt_500_7_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,41,500,69.6,NO
pt_500_7_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,72,500,31.6,NO
pt_500_7_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,101,500,21.8,NO
pt_500_7_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,126,500,4.4,NO
pt_500_8_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,42,502,100.0,YES
pt_500_8_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,73,502,94.0,YES
pt_500_8_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,103,502,39.4,NO
pt_500_8_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,131,502,23.5,NO
pt_500_9_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,42,501,100.0,YES
pt_500_9_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,73,501,96.4,YES
pt_500_9_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,102,501,29.9,NO
pt_500_9_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,130,501,23.0,NO
pt_500_10_keyFreq_1_0.3_frankenstein.txt,FREQ,0.3,42,500,100.0,YES
pt_500_10_keyFreq_2_0.6_frankenstein.txt,FREQ,0.6,73,500,97.0,YES
pt_500_10_keyFreq_3_0.8999999999999999_frankenstein.txt,FREQ,0.8999999999999999,102,500,67.8,NO
