filename,keyType,keyConst,cipherSymbols,textLength,accuracy,correct
pt_250_10_keyFix_1_2_dorianGray.txt,FIXED,2.0,41,252,98.0,YES
pt_250_10_keyFix_2_3_dorianGray.txt,FIXED,3.0,59,252,72.2,NO
pt_250_10_keyFix_3_4_dorianGray.txt,FIXED,4.0,70,252,48.4,NO
pt_250_10_keyFix_4_5_dorianGray.txt,FIXED,5.0,85,252,29.8,NO
pt_250_1_keyFix_1_2_dorianGray.txt,FIXED,2.0,43,250,91.6,YES
pt_250_1_keyFix_2_3_dorianGray.txt,FIXED,3.0,61,250,41.2,NO
pt_250_1_keyFix_3_4_dorianGray.txt,FIXED,4.0,73,250,41.2,NO
pt_250_1_keyFix_4_5_dorianGray.txt,FIXED,5.0,89,250,30.4,NO
pt_250_2_keyFix_1_2_dorianGray.txt,FIXED,2.0,43,250,79.6,NO
pt_250_2_keyFix_2_3_dorianGray.txt,FIXED,3.0,62,250,60.0,NO
pt_250_2_keyFix_3_4_dorianGray.txt,FIXED,4.0,72,250,47.6,NO
pt_250_2_keyFix_4_5_dorianGray.txt,FIXED,5.0,89,250,42.8,NO
pt_250_3_keyFix_1_2_dorianGray.txt,FIXED,2.0,42,253,94.9,YES
pt_250_3_keyFix_2_3_dorianGray.txt,FIXED,3.0,60,253,88.9,YES
pt_250_3_keyFix_3_4_dorianGray.txt,FIXED,4.0,76,253,66.8,NO
pt_250_3_keyFix_4_5_dorianGray.txt,FIXED,5.0,93,253,46.6,NO
pt_250_4_keyFix_1_2_dorianGray.txt,FIXED,2.0,41,254,96.5,YES
pt_250_4_keyFix_2_3_dorianGray.txt,FIXED,3.0,57,254,84.3,YES
pt_250_4_keyFix_3_4_dorianGray.txt,FIXED,4.0,67,254,22.4,NO
pt_250_4_keyFix_4_5_dorianGray.txt,FIXED,5.0,83,254,17.3,NO
pt_250_5_keyFix_1_2_dorianGray.txt,FIXED,2.0,42,250,94.4,YES
pt_250_5_keyFix_2_3_dorianGray.txt,FIXED,3.0,57,250,57.6,NO
pt_250_5_keyFix_3_4_dorianGray.txt,FIXED,4.0,71,250,39.6,NO
pt_250_5_keyFix_4_5_dorianGray.txt,FIXED,5.0,86,250,6.4,NO
pt_250_6_keyFix_1_2_dorianGray.txt,FIXED,2.0,42,253,96.0,YES
pt_250_6_keyFix_2_3_dorianGray.txt,FIXED,3.0,58,253,75.9,NO
pt_250_6_keyFix_3_4_dorianGray.txt,FIXED,4.0,78,253,41.1,NO
pt_250_6_keyFix_4_5_dorianGray.txt,FIXED,5.0,83,253,24.9,NO
pt_250_7_keyFix_1_2_dorianGray.txt,FIXED,2.0,41,255,94.5,YES
pt_250_7_keyFix_2_3_dorianGray.txt,FIXED,3.0,58,255,45.1,NO
pt_250_7_keyFix_3_4_dorianGray.txt,FIXED,4.0,71,255,23.1,NO
pt_250_7_keyFix_4_5_dorianGray.txt,FIXED,5.0,83,255,25.5,NO
pt_250_8_keyFix_1_2_dorianGray.txt,FIXED,2.0,41,251,93.2,YES
pt_250_8_keyFix_2_3_dorianGray.txt,FIXED,3.0,58,251,43.0,NO
pt_250_8_keyFix_3_4_dorianGray.txt,FIXED,4.0,70,251,33.1,NO
pt_250_8_keyFix_4_5_dorianGray.txt,FIXED,5.0,88,251,17.1,NO
pt_250_9_keyFix_1_2_dorianGray.txt,FIXED,2.0,39,254,95.7,YES
pt_250_9_keyFix_2_3_dorianGray.txt,FIXED,3.0,58,254,77.2,NO
pt_250_9_keyFix_3_4_dorianGray.txt,FIXED,4.0,71,254,37.8,NO
pt_250_9_keyFix_4_5_dorianGray.txt,FIXED,5.0,86,254,22.4,NO
pt_250_10_keyFix_1_2_frankenstein.txt,FIXED,2.0,44,250,97.2,YES
pt_250_10_keyFix_2_3_frankenstein.txt,FIXED,3.0,60,250,70.0,NO
pt_250_10_keyFix_3_4_frankenstein.txt,FIXED,4.0,76,250,34.0,NO
pt_250_10_keyFix_4_5_frankenstein.txt,FIXED,5.0,86,250,30.0,NO
pt_250_1_keyFix_1_2_frankenstein.txt,FIXED,2.0,42,253,92.5,YES
pt_250_1_keyFix_2_3_frankenstein.txt,FIXED,3.0,60,253,54.2,NO
pt_250_1_keyFix_3_4_frankenstein.txt,FIXED,4.0,74,253,36.8,NO
pt_250_1_keyFix_4_5_frankenstein.txt,FIXED,5.0,88,253,41.9,NO
pt_250_2_keyFix_1_2_frankenstein.txt,FIXED,2.0,41,253,97.2,YES
pt_250_2_keyFix_2_3_frankenstein.txt,FIXED,3.0,60,253,45.8,NO
pt_250_2_keyFix_3_4_frankenstein.txt,FIXED,4.0,73,253,36.4,NO
pt_250_2_keyFix_4_5_frankenstein.txt,FIXED,5.0,85,253,43.5,NO
pt_250_3_keyFix_1_2_frankenstein.txt,FIXED,2.0,45,258,96.5,YES
pt_250_3_keyFix_2_3_frankenstein.txt,FIXED,3.0,62,258,93.8,YES
pt_250_3_keyFix_3_4_frankenstein.txt,FIXED,4.0,75,258,71.7,NO
pt_250_3_keyFix_4_5_frankenstein.txt,FIXED,5.0,88,258,32.2,NO
pt_250_4_keyFix_1_2_frankenstein.txt,FIXED,2.0,42,250,94.8,YES
pt_250_4_keyFix_2_3_frankenstein.txt,FIXED,3.0,62,250,80.0,YES
pt_250_4_keyFix_3_4_frankenstein.txt,FIXED,4.0,76,250,56.8,NO
pt_250_4_keyFix_4_5_frankenstein.txt,FIXED,5.0,88,250,29.2,NO
pt_250_5_keyFix_1_2_frankenstein.txt,FIXED,2.0,44,254,85.4,YES
pt_250_5_keyFix_2_3_frankenstein.txt,FIXED,3.0,60,254,67.7,NO
pt_250_5_keyFix_3_4_frankenstein.txt,FIXED,4.0,73,254,43.3,NO
pt_250_5_keyFix_4_5_frankenstein.txt,FIXED,5.0,85,254,34.6,NO
pt_250_6_keyFix_1_2_frankenstein.txt,FIXED,2.0,43,256,98.4,YES
