filename,keyType,keyConst,cipherSymbols,textLength,accuracy,correct
pt_1000_10_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,42,1000,49.0,NO
pt_1000_10_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,73,1000,45.1,NO
pt_1000_10_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,103,1000,42.0,NO
pt_1000_10_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,133,1000,34.7,NO
pt_1000_1_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,42,1006,48.5,NO
pt_1000_1_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,73,1006,44.5,NO
pt_1000_1_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,103,1006,39.1,NO
pt_1000_1_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,133,1006,36.8,NO
pt_1000_2_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,43,1000,32.8,NO
pt_1000_2_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,74,1000,35.4,NO
pt_1000_2_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,104,1000,30.3,NO
pt_1000_2_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,133,1000,30.8,NO
pt_1000_3_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,41,1002,49.2,NO
pt_1000_3_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,72,1002,47.5,NO
pt_1000_3_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,102,1002,37.6,NO
pt_1000_3_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,132,1002,37.2,NO
pt_1000_4_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,42,1003,53.0,NO
pt_1000_4_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,73,1003,44.0,NO
pt_1000_4_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,103,1003,40.2,NO
pt_1000_4_keyFreq_4_1.2_dorianGray.txt,FREQ,1.2,133,1003,38.6,NO
pt_1000_5_keyFreq_1_0.3_dorianGray.txt,FREQ,0.3,43,1001,38.1,NO
pt_1000_5_keyFreq_2_0.6_dorianGray.txt,FREQ,0.6,74,1001,0.0,NO
pt_1000_5_keyFreq_3_0.8999999999999999_dorianGray.txt,FREQ,0.8999999999999999,104,1001,33.0,NO
