filename,keyType,keyConst,cipherSymbols,textLength,accuracy,correct
pt_1000_10_keyFix_1_2_dorianGray.txt,FIXED,2.0,48,1000,47.1,NO
pt_1000_10_keyFix_2_3_dorianGray.txt,FIXED,3.0,69,1000,38.4,NO
pt_1000_10_keyFix_3_4_dorianGray.txt,FIXED,4.0,90,1000,38.7,NO
pt_1000_10_keyFix_4_5_dorianGray.txt,FIXED,5.0,111,1000,39.9,NO
pt_1000_1_keyFix_1_2_dorianGray.txt,FIXED,2.0,46,1006,46.0,NO
pt_1000_1_keyFix_2_3_dorianGray.txt,FIXED,3.0,68,1006,38.8,NO
pt_1000_1_keyFix_3_4_dorianGray.txt,FIXED,4.0,89,1006,38.9,NO
pt_1000_1_keyFix_4_5_dorianGray.txt,FIXED,5.0,105,1006,36.9,NO
pt_1000_2_keyFix_1_2_dorianGray.txt,FIXED,2.0,47,1000,37.6,NO
pt_1000_2_keyFix_2_3_dorianGray.txt,FIXED,3.0,68,1000,34.3,NO
pt_1000_2_keyFix_3_4_dorianGray.txt,FIXED,4.0,90,1000,28.0,NO
pt_1000_2_keyFix_4_5_dorianGray.txt,FIXED,5.0,107,1000,32.6,NO
pt_1000_3_keyFix_1_2_dorianGray.txt,FIXED,2.0,46,1002,44.4,NO
pt_1000_3_keyFix_2_3_dorianGray.txt,FIXED,3.0,68,1002,38.8,NO
pt_1000_3_keyFix_3_4_dorianGray.txt,FIXED,4.0,87,1002,36.2,NO
pt_1000_3_keyFix_4_5_dorianGray.txt,FIXED,5.0,111,1002,36.4,NO
pt_1000_4_keyFix_1_2_dorianGray.txt,FIXED,2.0,46,1003,45.8,NO
pt_1000_4_keyFix_2_3_dorianGray.txt,FIXED,3.0,68,1003,39.2,NO
pt_1000_4_keyFix_3_4_dorianGray.txt,FIXED,4.0,88,1003,38.0,NO
pt_1000_4_keyFix_4_5_dorianGray.txt,FIXED,5.0,107,1003,39.9,NO
pt_1000_5_keyFix_1_2_dorianGray.txt,FIXED,2.0,48,1001,46.1,NO
pt_1000_5_keyFix_2_3_dorianGray.txt,FIXED,3.0,72,1001,33.3,NO
pt_1000_5_keyFix_3_4_dorianGray.txt,FIXED,4.0,93,1001,32.7,NO
pt_1000_5_keyFix_4_5_dorianGray.txt,FIXED,5.0,112,1001,29.1,NO
pt_1000_6_keyFix_1_2_dorianGray.txt,FIXED,2.0,45,1005,41.1,NO
pt_1000_6_keyFix_2_3_dorianGray.txt,FIXED,3.0,67,1005,36.5,NO
pt_1000_6_keyFix_3_4_dorianGray.txt,FIXED,4.0,88,1005,35.7,NO
pt_1000_6_keyFix_4_5_dorianGray.txt,FIXED,5.0,104,1005,34.8,NO
pt_1000_7_keyFix_1_2_dorianGray.txt,FIXED,2.0,44,1001,41.5,NO
pt_1000_7_keyFix_2_3_dorianGray.txt,FIXED,3.0,65,1001,37.1,NO
pt_1000_7_keyFix_3_4_dorianGray.txt,FIXED,4.0,87,1001,37.3,NO
pt_1000_7_keyFix_4_5_dorianGray.txt,FIXED,5.0,107,1001,36.4,NO
pt_1000_8_keyFix_1_2_dorianGray.txt,FIXED,2.0,46,1000,44.6,NO
pt_1000_8_keyFix_2_3_dorianGray.txt,FIXED,3.0,68,1000,36.5,NO
pt_1000_8_keyFix_3_4_dorianGray.txt,FIXED,4.0,90,1000,37.2,NO
pt_1000_8_keyFix_4_5_dorianGray.txt,FIXED,5.0,110,1000,37.0,NO
pt_1000_9_keyFix_1_2_dorianGray.txt,FIXED,2.0,48,1000,46.6,NO
pt_1000_9_keyFix_2_3_dorianGray.txt,FIXED,3.0,72,1000,38.5,NO
pt_1000_9_keyFix_3_4_dorianGray.txt,FIXED,4.0,94,1000,35.3,NO
pt_1000_9_keyFix_4_5_dorianGray.txt,FIXED,5.0,112,1000,35.0,NO
pt_1000_10_keyFix_1_2_frankenstein.txt,FIXED,2.0,50,1001,38.3,NO
pt_1000_10_keyFix_2_3_frankenstein.txt,FIXED,3.0,71,1001,38.3,NO
pt_1000_10_keyFix_3_4_frankenstein.txt,FIXED,4.0,92,1001,33.8,NO
pt_1000_10_keyFix_4_5_frankenstein.txt,FIXED,5.0,110,1001,37.2,NO
pt_1000_1_keyFix_1_2_frankenstein.txt,FIXED,2.0,48,1000,41.4,NO
pt_1000_1_keyFix_2_3_frankenstein.txt,FIXED,3.0,67,1000,40.4,NO
